shot,seed,method,display_name,true_class,pred_class,count,row_normalized
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,1374.0,0.12385073012439156
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,1750.0,0.1577429241031188
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,276.0,0.04226646248085758
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,1055.0,0.16156202143950996
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,4713.0,0.7217457886676876
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,486.0,0.07442572741194486
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,15.0,0.018541409147095178
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,14.0,0.0173053152039555
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,18.0,0.022249690976514216
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,762.0,0.9419035846724351
64,47,baseline_cnn,CNN Baseline,airplane,airplane,1837.0,0.7544147843942505
64,47,baseline_cnn,CNN Baseline,airplane,ship,113.0,0.046406570841889115
64,47,baseline_cnn,CNN Baseline,airplane,vehicle,377.0,0.15482546201232034
64,47,baseline_cnn,CNN Baseline,airplane,harbor,108.0,0.04435318275154004
64,47,baseline_cnn,CNN Baseline,ship,airplane,462.0,0.04164413196322336
64,47,baseline_cnn,CNN Baseline,ship,ship,7324.0,0.6601766720749955
64,47,baseline_cnn,CNN Baseline,ship,vehicle,1622.0,0.14620515594014782
64,47,baseline_cnn,CNN Baseline,ship,harbor,1686.0,0.1519740400216333
64,47,baseline_cnn,CNN Baseline,vehicle,airplane,617.0,0.09448698315467075
64,47,baseline_cnn,CNN Baseline,vehicle,ship,408.0,0.06248085758039816
64,47,baseline_cnn,CNN Baseline,vehicle,vehicle,5140.0,0.7871362940275651
64,47,baseline_cnn,CNN Baseline,vehicle,harbor,365.0,0.055895865237366005
64,47,baseline_cnn,CNN Baseline,harbor,airplane,14.0,0.0173053152039555
64,47,baseline_cnn,CNN Baseline,harbor,ship,17.0,0.021013597033374538
64,47,baseline_cnn,CNN Baseline,harbor,vehicle,21.0,0.02595797280593325
64,47,baseline_cnn,CNN Baseline,harbor,harbor,757.0,0.9357231149567367
64,47,hybrid_control,Classical Control,airplane,airplane,1696.0,0.6965092402464066
64,47,hybrid_control,Classical Control,airplane,ship,157.0,0.06447638603696099
64,47,hybrid_control,Classical Control,airplane,vehicle,479.0,0.19671457905544149
64,47,hybrid_control,Classical Control,airplane,harbor,103.0,0.042299794661190965
64,47,hybrid_control,Classical Control,ship,airplane,368.0,0.03317108346854156
64,47,hybrid_control,Classical Control,ship,ship,7835.0,0.7062376059131061
64,47,hybrid_control,Classical Control,ship,vehicle,1389.0,0.12520281233098973
64,47,hybrid_control,Classical Control,ship,harbor,1502.0,0.13538849828736255
64,47,hybrid_control,Classical Control,vehicle,airplane,440.0,0.06738131699846861
64,47,hybrid_control,Classical Control,vehicle,ship,600.0,0.09188361408882083
64,47,hybrid_control,Classical Control,vehicle,vehicle,5176.0,0.7926493108728944
64,47,hybrid_control,Classical Control,vehicle,harbor,314.0,0.04808575803981623
64,47,hybrid_control,Classical Control,harbor,airplane,14.0,0.0173053152039555
64,47,hybrid_control,Classical Control,harbor,ship,16.0,0.019777503090234856
64,47,hybrid_control,Classical Control,harbor,vehicle,18.0,0.022249690976514216
64,47,hybrid_control,Classical Control,harbor,harbor,761.0,0.9406674907292955
64,47,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1663.0,0.6829568788501027
64,47,hybrid_no_entanglement,QNN No-Ent,airplane,ship,169.0,0.06940451745379876
64,47,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,509.0,0.20903490759753593
64,47,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,94.0,0.03860369609856263
64,47,hybrid_no_entanglement,QNN No-Ent,ship,airplane,318.0,0.028664142779881017
64,47,hybrid_no_entanglement,QNN No-Ent,ship,ship,7857.0,0.7082206598161168
64,47,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,1375.0,0.12394086893816478
64,47,hybrid_no_entanglement,QNN No-Ent,ship,harbor,1544.0,0.13917432846583738
64,47,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,402.0,0.06156202143950995
64,47,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,584.0,0.08943338437978561
64,47,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,5192.0,0.7950995405819296
64,47,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,352.0,0.053905053598774885
64,47,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,14.0,0.0173053152039555
64,47,hybrid_no_entanglement,QNN No-Ent,harbor,ship,17.0,0.021013597033374538
64,47,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,14.0,0.0173053152039555
64,47,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,764.0,0.9443757725587144
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1650.0,0.6776180698151951
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,158.0,0.0648870636550308
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,527.0,0.2164271047227926
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,100.0,0.04106776180698152
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,296.0,0.02668108887687038
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,7924.0,0.7142599603389219
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,1346.0,0.12132684333874166
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,1528.0,0.13773210744546602
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,401.0,0.06140888208269525
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,635.0,0.09724349157733538
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,5161.0,0.7903522205206738
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,333.0,0.050995405819295556
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,14.0,0.0173053152039555
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,15.0,0.018541409147095178
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,16.0,0.019777503090234856
64,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,764.0,0.9443757725587144
64,48,baseline_cnn,CNN Baseline,airplane,airplane,2029.0,0.833264887063655
64,48,baseline_cnn,CNN Baseline,airplane,ship,113.0,0.046406570841889115
64,48,baseline_cnn,CNN Baseline,airplane,vehicle,242.0,0.09938398357289528
64,48,baseline_cnn,CNN Baseline,airplane,harbor,51.0,0.020944558521560575
64,48,baseline_cnn,CNN Baseline,ship,airplane,419.0,0.0377681629709753
64,48,baseline_cnn,CNN Baseline,ship,ship,7728.0,0.6965927528393726
64,48,baseline_cnn,CNN Baseline,ship,vehicle,2229.0,0.20091941590048676
64,48,baseline_cnn,CNN Baseline,ship,harbor,718.0,0.06471966828916531
64,48,baseline_cnn,CNN Baseline,vehicle,airplane,1176.0,0.18009188361408882
64,48,baseline_cnn,CNN Baseline,vehicle,ship,353.0,0.054058192955589585
64,48,baseline_cnn,CNN Baseline,vehicle,vehicle,4633.0,0.7094946401225115
64,48,baseline_cnn,CNN Baseline,vehicle,harbor,368.0,0.05635528330781011
64,48,baseline_cnn,CNN Baseline,harbor,airplane,13.0,0.016069221260815822
64,48,baseline_cnn,CNN Baseline,harbor,ship,17.0,0.021013597033374538
64,48,baseline_cnn,CNN Baseline,harbor,vehicle,29.0,0.03584672435105068
64,48,baseline_cnn,CNN Baseline,harbor,harbor,750.0,0.927070457354759
64,48,hybrid_control,Classical Control,airplane,airplane,2004.0,0.8229979466119096
64,48,hybrid_control,Classical Control,airplane,ship,120.0,0.049281314168377825
64,48,hybrid_control,Classical Control,airplane,vehicle,215.0,0.08829568788501027
64,48,hybrid_control,Classical Control,airplane,harbor,96.0,0.03942505133470226
64,48,hybrid_control,Classical Control,ship,airplane,384.0,0.03461330448891293
64,48,hybrid_control,Classical Control,ship,ship,8893.0,0.8016044708851632
64,48,hybrid_control,Classical Control,ship,vehicle,731.0,0.06589147286821706
64,48,hybrid_control,Classical Control,ship,harbor,1086.0,0.09789075175770687
64,48,hybrid_control,Classical Control,vehicle,airplane,906.0,0.13874425727411946
64,48,hybrid_control,Classical Control,vehicle,ship,974.0,0.14915773353751915
64,48,hybrid_control,Classical Control,vehicle,vehicle,3964.0,0.6070444104134762
64,48,hybrid_control,Classical Control,vehicle,harbor,686.0,0.10505359877488514
64,48,hybrid_control,Classical Control,harbor,airplane,32.0,0.03955500618046971
64,48,hybrid_control,Classical Control,harbor,ship,17.0,0.021013597033374538
64,48,hybrid_control,Classical Control,harbor,vehicle,5.0,0.006180469715698393
64,48,hybrid_control,Classical Control,harbor,harbor,755.0,0.9332509270704573
64,48,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1963.0,0.8061601642710472
64,48,hybrid_no_entanglement,QNN No-Ent,airplane,ship,152.0,0.06242299794661191
64,48,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,226.0,0.09281314168377823
64,48,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,94.0,0.03860369609856263
64,48,hybrid_no_entanglement,QNN No-Ent,ship,airplane,360.0,0.03244997295835587
64,48,hybrid_no_entanglement,QNN No-Ent,ship,ship,9039.0,0.814764737696052
64,48,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,620.0,0.05588606453939066
64,48,hybrid_no_entanglement,QNN No-Ent,ship,harbor,1075.0,0.09689922480620156
64,48,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,894.0,0.13690658499234304
64,48,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,1140.0,0.17457886676875958
64,48,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,3855.0,0.5903522205206738
64,48,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,641.0,0.09816232771822359
64,48,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,24.0,0.029666254635352288
64,48,hybrid_no_entanglement,QNN No-Ent,harbor,ship,19.0,0.023485784919653894
64,48,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,4.0,0.004944375772558714
64,48,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,762.0,0.9419035846724351
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1992.0,0.8180698151950718
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,147.0,0.060369609856262836
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,203.0,0.08336755646817248
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,93.0,0.038193018480492814
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,364.0,0.03281052821344871
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,9024.0,0.8134126554894537
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,594.0,0.053542455381287185
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,1112.0,0.10023436091581035
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,897.0,0.13736600306278712
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,1063.0,0.16278713629402755
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,3877.0,0.5937212863705973
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,693.0,0.10612557427258805
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,25.0,0.030902348578491966
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,15.0,0.018541409147095178
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,7.0,0.00865265760197775
64,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,762.0,0.9419035846724351
